,gpa,major,gmat,work_exp,admission
5166,3.25,STEM,720.0,6.0,Rejected
5167,3.19,STEM,630.0,5.0,Rejected
5168,3.29,STEM,660.0,6.0,Rejected
5169,3.25,Business,670.0,4.0,Rejected
5170,3.33,Business,670.0,4.0,Rejected
5171,3.24,STEM,660.0,4.0,Rejected
5172,3.57,STEM,690.0,4.0,Rejected
5173,3.27,STEM,670.0,6.0,Admit
5174,3.36,Humanities,600.0,5.0,Rejected
5175,3.24,Business,590.0,6.0,Rejected
5176,3.26,STEM,690.0,6.0,Rejected
5177,3.39,STEM,650.0,4.0,Rejected
5178,3.41,Humanities,670.0,7.0,Rejected
5179,3.31,Humanities,610.0,5.0,Rejected
5180,3.5,STEM,740.0,4.0,Rejected
5181,3.52,Humanities,740.0,4.0,Rejected
5182,3.28,STEM,660.0,6.0,Rejected
5183,3.41,STEM,680.0,5.0,Rejected
5184,3.26,STEM,700.0,3.0,Rejected
5185,3.47,Humanities,680.0,4.0,Rejected
5186,3.27,Business,620.0,5.0,Rejected
5187,3.32,Humanities,740.0,7.0,Rejected
5188,3.1,Humanities,620.0,5.0,Rejected
5189,3.17,Business,570.0,4.0,Rejected
5190,3.14,Humanities,620.0,6.0,Rejected
5191,3.26,STEM,650.0,4.0,Rejected
5192,3.24,Business,630.0,5.0,Rejected
5193,3.24,Business,740.0,4.0,Admit
5194,3.31,STEM,650.0,6.0,Rejected
5195,3.37,Business,650.0,3.0,Rejected
5196,3.15,Humanities,620.0,5.0,Rejected
5197,3.4,Humanities,720.0,5.0,Rejected
5198,3.09,Humanities,600.0,4.0,Rejected
5199,3.36,Humanities,650.0,5.0,Rejected
5200,3.19,Humanities,590.0,5.0,Rejected
5201,3.3,Humanities,700.0,6.0,Rejected
5202,3.29,STEM,670.0,5.0,Rejected
5203,3.53,Humanities,690.0,6.0,Rejected
5204,3.19,Business,700.0,5.0,Rejected
5205,3.22,Humanities,660.0,6.0,Rejected
5206,3.12,STEM,660.0,6.0,Rejected
5207,3.03,Humanities,590.0,6.0,Rejected
5208,3.25,STEM,700.0,5.0,Rejected
5209,3.04,Business,570.0,4.0,Rejected
5210,3.32,Humanities,650.0,7.0,Rejected
5211,3.24,Business,660.0,4.0,Rejected
5212,3.05,Humanities,590.0,6.0,Rejected
5213,3.21,Business,750.0,4.0,Admit
5214,3.35,Humanities,610.0,6.0,Rejected
5215,3.38,Humanities,700.0,3.0,Rejected
5216,3.21,Business,640.0,5.0,Rejected
5217,2.89,Humanities,570.0,5.0,Rejected
5218,3.19,Humanities,650.0,5.0,Rejected
5219,3.24,Business,690.0,5.0,Rejected
5220,3.31,Business,660.0,5.0,Admit
5221,3.18,STEM,640.0,4.0,Rejected
5222,3.35,Business,670.0,5.0,Admit
5223,3.05,STEM,630.0,6.0,Rejected
5224,3.39,Business,660.0,6.0,Rejected
5225,3.29,Humanities,660.0,5.0,Rejected
5226,3.27,Humanities,660.0,5.0,Admit
5227,3.04,STEM,630.0,6.0,Rejected
5228,2.98,Humanities,640.0,5.0,Rejected
5229,3.07,STEM,640.0,5.0,Rejected
5230,3.48,Humanities,760.0,5.0,Admit
5231,3.55,Business,710.0,4.0,Rejected
5232,3.11,Business,590.0,4.0,Rejected
5233,3.27,STEM,570.0,8.0,Rejected
5234,3.18,Business,620.0,4.0,Rejected
5235,3.26,Humanities,680.0,6.0,Admit
5236,2.96,Humanities,570.0,4.0,Rejected
5237,3.32,Business,690.0,4.0,Rejected
5238,3.34,STEM,680.0,5.0,Rejected
5239,3.31,STEM,660.0,5.0,Admit
5240,3.29,Humanities,650.0,3.0,Rejected
5241,3.13,Humanities,670.0,5.0,Rejected
5242,3.38,Business,670.0,5.0,Rejected
5243,3.13,Business,590.0,5.0,Rejected
5244,3.27,Humanities,610.0,4.0,Rejected
5245,3.18,Humanities,600.0,7.0,Rejected
5246,3.24,Business,630.0,7.0,Rejected
5247,3.63,STEM,780.0,7.0,Rejected
5248,3.01,Business,660.0,5.0,Rejected
5249,3.17,STEM,660.0,5.0,Rejected
5250,3.38,Business,720.0,5.0,Admit
5251,3.13,Humanities,590.0,4.0,Rejected
5252,3.38,Business,710.0,5.0,Admit
5253,3.38,Humanities,690.0,4.0,Rejected
5254,3.4,Business,670.0,5.0,Rejected
5255,3.23,Humanities,610.0,4.0,Rejected
5256,3.39,Humanities,680.0,6.0,Rejected
5257,3.26,STEM,590.0,6.0,Rejected
5258,3.17,STEM,610.0,4.0,Rejected
5259,3.23,Humanities,620.0,5.0,Rejected
5260,3.28,Humanities,740.0,3.0,Rejected
5261,3.48,STEM,750.0,6.0,Admit
5262,3.12,Business,610.0,4.0,Rejected
5263,3.31,Business,650.0,7.0,Rejected
5264,3.18,Business,670.0,5.0,Rejected
5265,3.12,STEM,570.0,4.0,Rejected
5266,3.05,Humanities,620.0,4.0,Rejected
5267,3.42,STEM,650.0,4.0,Rejected
5268,3.48,Humanities,630.0,6.0,Rejected
5269,3.35,Business,680.0,5.0,Rejected
5270,3.57,Humanities,710.0,4.0,Rejected
5271,3.32,Business,600.0,5.0,Rejected
5272,2.95,Humanities,630.0,4.0,Rejected
5273,3.44,Business,750.0,3.0,Admit
5274,3.35,Humanities,670.0,3.0,Admit
5275,3.15,Humanities,640.0,5.0,Rejected
5276,3.33,Business,660.0,5.0,Rejected
5277,3.27,Business,700.0,4.0,Rejected
5278,3.49,STEM,700.0,6.0,Rejected
5279,3.24,Business,710.0,5.0,Rejected
5280,3.07,Humanities,600.0,5.0,Rejected
5281,3.04,Humanities,590.0,6.0,Rejected
5282,3.21,Humanities,620.0,3.0,Rejected
5283,3.28,STEM,600.0,5.0,Rejected
5284,3.29,Humanities,670.0,7.0,Admit
5285,3.25,STEM,620.0,4.0,Rejected
5286,3.54,Humanities,700.0,5.0,Rejected
5287,3.2,Business,720.0,5.0,Rejected
5288,3.44,Business,760.0,5.0,Admit
5289,3.35,Business,730.0,5.0,Rejected
5290,3.28,Business,570.0,5.0,Rejected
5291,3.25,Business,610.0,5.0,Rejected
5292,3.18,Humanities,660.0,7.0,Rejected
5293,3.14,Humanities,600.0,4.0,Rejected
5294,3.38,Business,680.0,6.0,Rejected
5295,3.26,STEM,720.0,3.0,Waitlist
5296,3.06,Business,590.0,6.0,Rejected
5297,3.26,Business,620.0,4.0,Rejected
5298,3.27,STEM,640.0,6.0,Rejected
5299,3.08,Humanities,610.0,5.0,Rejected
5300,3.29,Business,590.0,5.0,Rejected
5301,3.38,STEM,730.0,4.0,Rejected
5302,3.2,Humanities,620.0,6.0,Rejected
5303,3.03,Business,650.0,6.0,Rejected
5304,3.21,STEM,630.0,5.0,Rejected
5305,3.1,STEM,680.0,5.0,Rejected
5306,3.26,Humanities,620.0,5.0,Rejected
5307,3.34,STEM,680.0,5.0,Admit
5308,3.23,Business,670.0,8.0,Rejected
5309,3.08,Business,590.0,5.0,Rejected
5310,3.17,STEM,670.0,6.0,Rejected
5311,3.27,Humanities,680.0,5.0,Rejected
5312,3.37,Humanities,700.0,6.0,Rejected
5313,3.04,STEM,570.0,6.0,Rejected
5314,3.41,Business,660.0,5.0,Admit
5315,3.26,Humanities,660.0,3.0,Rejected
5316,3.45,Business,780.0,7.0,Rejected
5317,3.44,Humanities,730.0,3.0,Admit
5318,3.32,Business,700.0,4.0,Rejected
5319,3.02,Humanities,650.0,5.0,Rejected
5320,3.17,STEM,700.0,4.0,Rejected
5321,3.31,Business,640.0,6.0,Rejected
5322,3.31,Humanities,700.0,5.0,Rejected
5323,3.34,Humanities,670.0,6.0,Waitlist
5324,3.25,STEM,670.0,4.0,Rejected
5325,3.2,STEM,640.0,4.0,Rejected
5326,3.19,Business,590.0,5.0,Rejected
5327,3.05,Business,620.0,4.0,Rejected
5328,3.02,Business,630.0,6.0,Rejected
5329,3.08,STEM,610.0,7.0,Rejected
5330,3.28,Humanities,570.0,5.0,Rejected
5331,3.11,Business,630.0,5.0,Rejected
5332,3.28,STEM,620.0,4.0,Rejected
5333,3.18,Humanities,650.0,5.0,Rejected
5334,3.3,Business,600.0,6.0,Rejected
5335,3.16,Humanities,640.0,4.0,Rejected
5336,3.27,STEM,660.0,7.0,Admit
5337,3.01,Business,670.0,3.0,Rejected
5338,3.32,Humanities,710.0,6.0,Rejected
5339,3.41,Humanities,780.0,3.0,Admit
5340,3.23,Humanities,610.0,5.0,Rejected
5341,3.1,Business,630.0,6.0,Rejected
5342,3.43,Humanities,710.0,4.0,Admit
5343,3.32,Business,630.0,6.0,Rejected
5344,3.37,STEM,650.0,6.0,Rejected
5345,3.2,Business,750.0,4.0,Rejected
5346,3.27,Humanities,610.0,6.0,Rejected
5347,3.09,STEM,570.0,4.0,Rejected
5348,3.22,Business,700.0,6.0,Rejected
5349,3.41,STEM,710.0,6.0,Rejected
5350,3.58,Humanities,670.0,5.0,Rejected
5351,3.41,Humanities,640.0,4.0,Rejected
5352,3.33,Business,640.0,4.0,Rejected
5353,3.24,Humanities,660.0,3.0,Rejected
5354,3.07,STEM,620.0,4.0,Rejected
5355,3.22,Humanities,660.0,7.0,Admit
5356,3.15,Business,670.0,6.0,Rejected
5357,3.52,STEM,780.0,6.0,Admit
5358,3.17,Humanities,620.0,5.0,Rejected
5359,3.37,Business,660.0,6.0,Rejected
5360,3.13,STEM,630.0,6.0,Rejected
5361,3.34,Humanities,670.0,5.0,Rejected
5362,3.45,Business,740.0,6.0,Waitlist
5363,3.15,STEM,630.0,4.0,Rejected
5364,3.41,Business,660.0,6.0,Admit
5365,3.19,STEM,680.0,4.0,Rejected
5366,3.25,Humanities,620.0,5.0,Rejected
5367,3.42,STEM,740.0,3.0,Rejected
5368,3.23,Humanities,690.0,3.0,Rejected
5369,3.54,Humanities,780.0,5.0,Admit
5370,3.4,Business,640.0,4.0,Rejected
5371,3.08,Business,570.0,4.0,Rejected
5372,3.23,Business,660.0,6.0,Admit
5373,2.96,Humanities,630.0,4.0,Rejected
5374,3.51,STEM,720.0,5.0,Rejected
5375,3.38,STEM,690.0,7.0,Rejected
5376,3.32,Humanities,630.0,4.0,Rejected
5377,3.36,Business,700.0,5.0,Rejected
5378,3.3,STEM,590.0,6.0,Rejected
5379,3.33,Humanities,640.0,4.0,Rejected
5380,3.37,Humanities,630.0,6.0,Rejected
5381,3.19,Humanities,680.0,4.0,Rejected
5382,3.1,Humanities,700.0,6.0,Rejected
5383,3.19,STEM,650.0,6.0,Rejected
5384,3.18,Humanities,630.0,4.0,Rejected
5385,3.18,Humanities,580.0,6.0,Rejected
5386,3.23,Humanities,680.0,5.0,Admit
5387,3.23,Humanities,610.0,5.0,Rejected
5388,3.08,Humanities,580.0,5.0,Rejected
5389,3.2,Humanities,580.0,4.0,Rejected
5390,3.24,Humanities,570.0,5.0,Rejected
5391,3.18,Business,680.0,4.0,Rejected
5392,3.39,Business,640.0,4.0,Rejected
5393,3.16,Humanities,700.0,4.0,Rejected
5394,3.21,Humanities,570.0,6.0,Rejected
5395,3.03,Humanities,590.0,5.0,Rejected
5396,3.38,Humanities,700.0,4.0,Admit
5397,3.33,Humanities,670.0,5.0,Rejected
5398,3.07,Humanities,740.0,7.0,Rejected
5399,3.32,Business,730.0,5.0,Admit
5400,3.06,Humanities,570.0,4.0,Rejected
5401,3.18,Business,670.0,5.0,Rejected
5402,3.11,Humanities,630.0,3.0,Rejected
5403,3.35,STEM,660.0,5.0,Rejected
5404,3.22,Business,660.0,4.0,Rejected
5405,3.04,STEM,570.0,5.0,Rejected
5406,3.44,Business,630.0,6.0,Rejected
5407,3.41,STEM,760.0,6.0,Admit
5408,3.44,Humanities,670.0,4.0,Rejected
5409,3.2,Business,720.0,5.0,Rejected
5410,3.3,STEM,660.0,6.0,Rejected
5411,3.43,STEM,570.0,5.0,Rejected
5412,3.3,STEM,620.0,6.0,Rejected
5413,3.3,Humanities,640.0,3.0,Rejected
5414,2.99,Humanities,580.0,5.0,Rejected
5415,2.96,STEM,580.0,5.0,Rejected
5416,3.36,STEM,680.0,6.0,Rejected
5417,3.26,Humanities,580.0,5.0,Rejected
5418,3.15,Humanities,630.0,6.0,Rejected
5419,3.42,Business,690.0,4.0,Rejected
5420,3.52,STEM,680.0,5.0,Rejected
5421,3.26,Humanities,620.0,4.0,Rejected
5422,3.07,STEM,570.0,6.0,Rejected
5423,3.14,Business,660.0,4.0,Rejected
5424,3.3,Business,680.0,4.0,Admit
5425,3.24,STEM,660.0,6.0,Rejected
5426,3.65,Business,780.0,5.0,Rejected
5427,3.24,Business,640.0,4.0,Rejected
5428,3.39,Business,610.0,5.0,Rejected
5429,3.3,Humanities,640.0,5.0,Rejected
5430,3.24,Business,620.0,4.0,Rejected
5431,3.39,STEM,630.0,4.0,Rejected
5432,3.29,Humanities,610.0,3.0,Rejected
5433,3.32,Humanities,720.0,5.0,Rejected
5434,3.35,STEM,620.0,4.0,Rejected
5435,3.39,Humanities,700.0,6.0,Rejected
5436,3.26,STEM,640.0,4.0,Rejected
5437,3.2,STEM,710.0,5.0,Rejected
5438,3.24,Humanities,710.0,5.0,Rejected
5439,3.45,STEM,650.0,5.0,Rejected
5440,3.39,STEM,650.0,5.0,Rejected
5441,3.26,STEM,670.0,4.0,Rejected
5442,3.48,STEM,690.0,6.0,Rejected
5443,2.98,Business,590.0,5.0,Rejected
5444,3.33,Humanities,720.0,5.0,Rejected
5445,3.13,Humanities,650.0,5.0,Rejected
5446,3.28,STEM,710.0,5.0,Rejected
5447,3.22,STEM,620.0,5.0,Rejected
5448,3.23,STEM,590.0,4.0,Rejected
5449,3.18,Humanities,610.0,5.0,Rejected
5450,3.24,STEM,670.0,6.0,Rejected
5451,3.26,Humanities,700.0,5.0,Rejected
5452,2.97,Humanities,580.0,4.0,Rejected
5453,3.26,Business,720.0,6.0,Rejected
5454,3.51,Humanities,690.0,4.0,Admit
5455,3.34,Business,660.0,5.0,Rejected
5456,3.28,STEM,570.0,5.0,Rejected
5457,3.48,Humanities,730.0,5.0,Rejected
5458,3.06,Humanities,620.0,6.0,Rejected
5459,3.57,Humanities,750.0,2.0,Rejected
5460,3.14,Humanities,620.0,5.0,Rejected
5461,3.37,Humanities,670.0,4.0,Rejected
5462,3.0,Business,570.0,6.0,Rejected
5463,3.41,STEM,650.0,5.0,Rejected
5464,2.96,Humanities,570.0,5.0,Rejected
5465,3.28,Humanities,680.0,5.0,Admit
5466,3.27,Humanities,690.0,5.0,Admit
5467,2.96,Humanities,570.0,6.0,Rejected
5468,3.49,STEM,600.0,6.0,Rejected
5469,2.92,Business,630.0,7.0,Rejected
5470,3.25,STEM,610.0,4.0,Rejected
5471,3.08,Business,600.0,7.0,Rejected
5472,3.22,Humanities,680.0,5.0,Admit
5473,3.53,Business,650.0,5.0,Rejected
5474,3.31,Humanities,650.0,3.0,Rejected
5475,3.22,Humanities,660.0,6.0,Rejected
5476,3.22,Humanities,660.0,5.0,Admit
5477,2.95,Business,620.0,6.0,Rejected
5478,3.31,Humanities,680.0,5.0,Waitlist
5479,2.99,STEM,600.0,5.0,Rejected
5480,3.41,Humanities,650.0,6.0,Rejected
5481,3.15,Business,580.0,5.0,Rejected
5482,3.25,Business,700.0,5.0,Rejected
5483,3.5,Humanities,750.0,5.0,Admit
5484,3.12,Humanities,640.0,5.0,Rejected
5485,3.06,Humanities,670.0,5.0,Rejected
5486,3.02,Business,710.0,4.0,Rejected
5487,2.86,STEM,570.0,5.0,Rejected
5488,2.96,Humanities,600.0,4.0,Rejected
5489,3.42,Humanities,710.0,5.0,Rejected
5490,2.89,Humanities,570.0,5.0,Rejected
5491,3.19,Humanities,620.0,6.0,Rejected
5492,3.34,Business,570.0,6.0,Rejected
5493,3.46,STEM,690.0,6.0,Rejected
5494,3.17,Business,650.0,5.0,Rejected
5495,3.13,Humanities,650.0,4.0,Rejected
5496,3.4,Humanities,700.0,6.0,Rejected
5497,3.22,Humanities,700.0,5.0,Rejected
5498,3.43,Humanities,660.0,6.0,Admit
5499,3.25,Humanities,620.0,4.0,Rejected
5500,2.92,Humanities,570.0,4.0,Rejected
5501,3.11,STEM,710.0,5.0,Rejected
5502,3.29,Humanities,650.0,7.0,Rejected
5503,2.96,STEM,620.0,8.0,Rejected
5504,3.08,STEM,610.0,6.0,Rejected
5505,3.45,STEM,610.0,4.0,Rejected
5506,3.12,STEM,680.0,6.0,Rejected
5507,3.48,STEM,680.0,5.0,Rejected
5508,3.29,STEM,650.0,5.0,Rejected
5509,3.31,STEM,610.0,5.0,Rejected
5510,3.28,Business,670.0,4.0,Rejected
5511,3.16,STEM,660.0,6.0,Rejected
5512,3.34,Humanities,660.0,3.0,Rejected
5513,3.44,Humanities,640.0,3.0,Rejected
5514,3.23,Humanities,630.0,5.0,Rejected
5515,3.39,STEM,610.0,3.0,Rejected
5516,3.54,STEM,750.0,5.0,Rejected
5517,3.15,Humanities,680.0,5.0,Rejected
5518,3.27,STEM,660.0,3.0,Admit
5519,3.24,Humanities,670.0,5.0,Rejected
5520,2.95,Business,630.0,4.0,Rejected
5521,3.13,STEM,660.0,5.0,Rejected
5522,3.22,Humanities,730.0,4.0,Rejected
5523,3.27,Business,660.0,5.0,Admit
5524,3.13,STEM,570.0,6.0,Rejected
5525,3.12,STEM,580.0,5.0,Rejected
5526,3.02,STEM,680.0,5.0,Rejected
5527,3.3,Humanities,700.0,4.0,Admit
5528,3.19,Humanities,620.0,5.0,Rejected
5529,3.56,STEM,650.0,5.0,Rejected
5530,3.23,STEM,660.0,5.0,Rejected
5531,3.24,Business,700.0,6.0,Rejected
5532,3.32,STEM,640.0,4.0,Rejected
5533,3.2,Business,670.0,4.0,Rejected
5534,3.4,Humanities,640.0,5.0,Rejected
5535,3.11,STEM,650.0,5.0,Rejected
5536,3.44,Business,690.0,4.0,Rejected
5537,3.01,STEM,690.0,3.0,Rejected
5538,3.09,Humanities,590.0,2.0,Rejected
5539,3.36,STEM,760.0,5.0,Admit
5540,3.31,Humanities,600.0,5.0,Rejected
5541,3.42,Humanities,710.0,3.0,Rejected
5542,3.11,Humanities,590.0,5.0,Rejected
5543,3.08,Humanities,590.0,4.0,Rejected
5544,3.49,STEM,700.0,5.0,Waitlist
5545,3.07,Business,650.0,6.0,Rejected
5546,3.21,Humanities,690.0,5.0,Rejected
5547,3.34,Business,650.0,5.0,Rejected
5548,3.36,Humanities,740.0,3.0,Rejected
5549,3.57,Business,720.0,5.0,Admit
5550,3.46,STEM,610.0,5.0,Rejected
5551,3.38,Business,640.0,6.0,Rejected
5552,3.22,STEM,630.0,3.0,Rejected
5553,3.35,Humanities,690.0,4.0,Rejected
5554,2.97,Humanities,600.0,4.0,Rejected
5555,3.06,Business,590.0,5.0,Rejected
5556,3.42,Humanities,690.0,4.0,Admit
5557,3.26,Humanities,640.0,4.0,Rejected
5558,3.38,Business,710.0,6.0,Rejected
5559,3.15,Humanities,570.0,5.0,Rejected
5560,3.37,Business,670.0,7.0,Admit
5561,3.24,Humanities,650.0,5.0,Rejected
5562,3.37,Business,620.0,6.0,Rejected
5563,3.25,Humanities,620.0,3.0,Rejected
5564,3.07,Humanities,610.0,5.0,Rejected
5565,3.19,Business,630.0,3.0,Rejected
5566,3.38,Business,680.0,6.0,Admit
5567,3.13,Business,650.0,4.0,Rejected
5568,3.15,Business,610.0,4.0,Rejected
5569,3.17,Humanities,720.0,3.0,Rejected
5570,3.23,Humanities,620.0,5.0,Rejected
5571,3.22,Humanities,670.0,4.0,Rejected
5572,3.76,Humanities,780.0,5.0,Rejected
5573,2.95,Business,610.0,4.0,Rejected
5574,3.01,Business,590.0,6.0,Rejected
5575,3.07,Humanities,640.0,5.0,Rejected
5576,3.48,Business,780.0,4.0,Rejected
5577,3.42,Humanities,670.0,5.0,Rejected
5578,3.26,Business,670.0,4.0,Rejected
5579,3.24,STEM,580.0,4.0,Rejected
5580,3.45,Business,680.0,6.0,Rejected
5581,3.43,STEM,620.0,4.0,Rejected
5582,3.18,STEM,670.0,5.0,Rejected
5583,3.27,Business,640.0,4.0,Rejected
5584,3.22,Business,730.0,6.0,Rejected
5585,3.15,Business,620.0,6.0,Rejected
5586,3.12,Humanities,620.0,5.0,Rejected
5587,3.38,STEM,610.0,7.0,Rejected
5588,3.47,STEM,700.0,6.0,Rejected
5589,3.14,Business,640.0,4.0,Rejected
5590,3.41,Business,730.0,5.0,Admit
5591,3.12,STEM,650.0,6.0,Rejected
5592,3.29,STEM,640.0,4.0,Rejected
5593,3.31,Business,580.0,7.0,Rejected
5594,3.07,STEM,640.0,4.0,Rejected
5595,3.32,Humanities,690.0,5.0,Rejected
5596,3.22,Humanities,700.0,5.0,Rejected
5597,3.19,Business,670.0,6.0,Rejected
5598,3.16,Business,660.0,5.0,Rejected
5599,3.25,STEM,720.0,6.0,Rejected
5600,3.44,Business,650.0,5.0,Rejected
5601,3.28,Business,660.0,6.0,Rejected
5602,2.96,Humanities,610.0,4.0,Rejected
5603,3.28,Humanities,720.0,5.0,Admit
5604,3.42,Humanities,670.0,6.0,Admit
5605,3.39,Business,700.0,6.0,Admit
5606,3.01,STEM,580.0,6.0,Rejected
5607,3.0,STEM,610.0,6.0,Rejected
5608,3.22,Humanities,660.0,4.0,Rejected
5609,3.35,STEM,690.0,4.0,Rejected
5610,3.22,Humanities,610.0,6.0,Rejected
5611,3.29,Business,620.0,8.0,Rejected
5612,3.38,Humanities,660.0,5.0,Admit
5613,3.26,STEM,720.0,6.0,Admit
5614,3.3,Humanities,660.0,4.0,Rejected
5615,3.54,Business,670.0,7.0,Rejected
5616,3.0,STEM,590.0,4.0,Rejected
5617,3.19,STEM,610.0,6.0,Rejected
5618,3.18,STEM,620.0,4.0,Rejected
5619,3.32,Humanities,640.0,5.0,Rejected
5620,3.2,STEM,680.0,6.0,Rejected
5621,3.2,Business,630.0,5.0,Rejected
5622,3.33,Business,640.0,5.0,Rejected
5623,3.2,STEM,700.0,5.0,Rejected
5624,3.05,STEM,690.0,5.0,Rejected
5625,3.18,Business,680.0,5.0,Rejected
5626,3.42,Business,710.0,5.0,Rejected
5627,3.54,STEM,710.0,3.0,Rejected
5628,3.39,Humanities,680.0,6.0,Rejected
5629,3.19,Humanities,670.0,4.0,Rejected
5630,3.26,STEM,600.0,5.0,Rejected
5631,3.2,Humanities,700.0,6.0,Rejected
5632,3.03,Business,610.0,6.0,Rejected
5633,3.37,Humanities,630.0,5.0,Rejected
5634,3.18,STEM,580.0,3.0,Rejected
5635,3.15,Business,570.0,4.0,Rejected
5636,3.12,Business,670.0,4.0,Rejected
5637,3.01,Humanities,640.0,4.0,Rejected
5638,3.45,STEM,750.0,4.0,Rejected
5639,3.21,Humanities,590.0,5.0,Rejected
5640,3.4,Business,740.0,5.0,Rejected
5641,3.05,Humanities,570.0,6.0,Rejected
5642,3.22,Humanities,650.0,4.0,Rejected
5643,3.48,Business,690.0,4.0,Admit
5644,3.4,Humanities,700.0,4.0,Rejected
5645,3.33,Humanities,600.0,6.0,Rejected
5646,3.1,STEM,590.0,5.0,Rejected
5647,3.32,Business,700.0,3.0,Rejected
5648,3.34,Humanities,670.0,5.0,Rejected
5649,3.58,Business,690.0,4.0,Rejected
5650,3.27,STEM,610.0,4.0,Rejected
5651,3.1,Humanities,580.0,5.0,Rejected
5652,3.44,Business,730.0,5.0,Rejected
5653,3.43,STEM,720.0,5.0,Admit
5654,3.32,STEM,670.0,4.0,Admit
5655,3.29,Business,680.0,4.0,Rejected
5656,2.88,STEM,610.0,5.0,Rejected
5657,3.13,STEM,600.0,4.0,Rejected
5658,3.29,Business,660.0,5.0,Rejected
5659,3.24,Business,570.0,5.0,Rejected
5660,3.19,Business,680.0,6.0,Rejected
5661,3.24,STEM,650.0,5.0,Rejected
5662,3.37,Business,670.0,4.0,Admit
5663,3.32,STEM,680.0,6.0,Admit
5664,3.28,STEM,660.0,3.0,Admit
5665,3.34,Humanities,620.0,7.0,Rejected
5666,3.14,Business,620.0,6.0,Rejected
5667,3.61,Humanities,780.0,5.0,Admit
5668,3.25,Business,700.0,2.0,Rejected
5669,3.22,STEM,660.0,4.0,Rejected
5670,3.31,STEM,650.0,7.0,Rejected
5671,3.17,Business,650.0,5.0,Rejected
5672,3.32,Business,650.0,5.0,Rejected
5673,3.35,STEM,570.0,5.0,Rejected
5674,3.35,Business,660.0,6.0,Admit
5675,3.26,Humanities,640.0,6.0,Rejected
5676,3.48,Humanities,740.0,6.0,Rejected
5677,3.0,Humanities,570.0,4.0,Rejected
5678,3.35,Humanities,710.0,1.0,Admit
5679,3.25,Humanities,570.0,5.0,Rejected
5680,3.0,Business,620.0,6.0,Rejected
5681,2.89,STEM,570.0,6.0,Rejected
5682,3.3,STEM,660.0,5.0,Rejected
5683,3.39,STEM,670.0,6.0,Rejected
5684,3.33,Business,660.0,6.0,Rejected
5685,3.4,Business,720.0,6.0,Rejected
5686,3.34,Humanities,640.0,4.0,Rejected
5687,3.55,Business,660.0,4.0,Admit
5688,2.99,Business,640.0,5.0,Rejected
5689,3.2,Business,690.0,6.0,Rejected
5690,3.41,STEM,700.0,5.0,Rejected
5691,3.11,STEM,660.0,5.0,Rejected
5692,3.12,Humanities,700.0,5.0,Rejected
5693,3.17,Humanities,630.0,6.0,Rejected
5694,3.24,STEM,620.0,6.0,Rejected
5695,3.21,Business,580.0,7.0,Rejected
5696,2.85,Business,570.0,5.0,Rejected
5697,3.27,Humanities,770.0,5.0,Admit
5698,3.05,Humanities,570.0,6.0,Rejected
5699,3.25,Humanities,630.0,4.0,Rejected
5700,3.43,Business,760.0,5.0,Rejected
5701,3.27,Humanities,660.0,7.0,Rejected
5702,3.09,Business,600.0,6.0,Rejected
5703,3.42,Business,660.0,5.0,Rejected
5704,3.17,Humanities,660.0,6.0,Rejected
5705,3.5,STEM,760.0,5.0,Admit
5706,3.3,Humanities,690.0,4.0,Rejected
5707,3.34,STEM,740.0,7.0,Rejected
5708,3.32,Humanities,750.0,6.0,Admit
5709,3.13,Humanities,650.0,4.0,Rejected
5710,3.22,Business,650.0,6.0,Rejected
5711,3.31,STEM,610.0,5.0,Rejected
5712,3.61,Business,670.0,6.0,Rejected
5713,3.29,Business,640.0,4.0,Rejected
5714,3.3,Humanities,610.0,6.0,Rejected
5715,2.99,Business,570.0,4.0,Rejected
5716,3.2,Business,680.0,4.0,Rejected
5717,3.14,STEM,640.0,6.0,Rejected
5718,2.91,Humanities,610.0,6.0,Rejected
5719,3.51,STEM,590.0,5.0,Rejected
5720,3.12,Business,570.0,6.0,Rejected
5721,3.25,STEM,670.0,6.0,Rejected
5722,3.34,Humanities,730.0,7.0,Admit
5723,3.24,STEM,670.0,6.0,Admit
5724,3.49,Business,680.0,6.0,Rejected
5725,3.29,STEM,690.0,5.0,Rejected
5726,3.16,Business,640.0,5.0,Rejected
5727,3.33,Humanities,680.0,6.0,Admit
5728,2.98,Humanities,590.0,5.0,Rejected
5729,3.16,Business,580.0,2.0,Rejected
5730,3.31,STEM,760.0,5.0,Rejected
5731,3.06,Humanities,660.0,5.0,Rejected
5732,3.34,Humanities,670.0,4.0,Rejected
5733,3.51,Humanities,720.0,6.0,Rejected
5734,3.32,STEM,670.0,4.0,Admit
5735,3.19,Business,600.0,4.0,Rejected
5736,3.37,Business,650.0,4.0,Rejected
5737,3.02,Business,580.0,4.0,Rejected
5738,2.94,Humanities,610.0,5.0,Rejected
5739,2.96,Business,650.0,5.0,Rejected
5740,3.18,STEM,640.0,4.0,Rejected
5741,3.52,Humanities,630.0,7.0,Rejected
5742,3.42,Humanities,690.0,5.0,Rejected
5743,3.29,Business,680.0,4.0,Admit
5744,3.09,STEM,690.0,6.0,Rejected
5745,3.17,Business,710.0,6.0,Rejected
5746,2.98,Business,590.0,6.0,Rejected
5747,3.24,Business,710.0,5.0,Rejected
5748,3.24,Business,640.0,7.0,Rejected
