age,education.num,occupation,race,sex,hours.per.week,income
38,10,Adm-clerical,White,Female,43,<=50K
26,9,Craft-repair,White,Male,40,<=50K
34,13,Other-service,White,Female,35,<=50K
57,13,Prof-specialty,White,Male,40,<=50K
33,7,Craft-repair,White,Male,65,<=50K
26,10,Protective-serv,White,Male,40,<=50K
20,9,Sales,White,Female,84,<=50K
61,10,Other-service,White,Male,6,<=50K
36,16,Prof-specialty,White,Male,45,>50K
17,10,Craft-repair,White,Male,16,<=50K
40,10,Machine-op-inspct,Other,Male,40,>50K
18,7,Other-service,White,Male,16,<=50K
21,12,Sales,White,Female,32,<=50K
41,9,Other-service,White,Male,40,<=50K
46,7,Machine-op-inspct,White,Female,40,<=50K
55,9,Exec-managerial,White,Male,40,<=50K
27,12,Sales,White,Male,52,<=50K
39,9,Other-service,White,Male,42,<=50K
36,9,Transport-moving,Black,Male,48,<=50K
27,13,Sales,White,Male,40,<=50K
30,13,Prof-specialty,White,Male,40,>50K
42,9,Sales,White,Male,47,<=50K
23,13,Other-service,White,Female,20,<=50K
41,10,Craft-repair,White,Male,50,<=50K
49,9,Craft-repair,White,Male,46,<=50K
46,11,Craft-repair,Amer-Indian-Eskimo,Female,60,<=50K
54,9,Craft-repair,White,Male,40,<=50K
45,15,Prof-specialty,Asian-Pac-Islander,Male,50,>50K
22,10,Sales,White,Female,40,<=50K
31,9,Farming-fishing,White,Male,40,<=50K
27,9,Other-service,White,Male,30,<=50K
34,9,Craft-repair,White,Male,40,<=50K
46,7,Transport-moving,White,Male,30,<=50K
47,13,Sales,White,Male,60,>50K
36,11,Other-service,Asian-Pac-Islander,Male,40,<=50K
22,9,Handlers-cleaners,White,Male,40,<=50K
43,10,Other-service,White,Male,30,<=50K
54,10,Prof-specialty,White,Male,50,<=50K
24,5,Machine-op-inspct,Black,Female,40,<=50K
29,15,Prof-specialty,Asian-Pac-Islander,Male,55,<=50K
40,10,Adm-clerical,White,Female,38,<=50K
18,7,Other-service,White,Male,20,<=50K
31,13,Adm-clerical,White,Male,50,<=50K
32,14,Adm-clerical,Black,Female,40,<=50K
48,14,Exec-managerial,White,Male,40,>50K
24,10,Craft-repair,White,Male,35,<=50K
24,12,Other-service,White,Female,22,<=50K
24,11,Craft-repair,White,Male,40,<=50K
37,10,Tech-support,White,Female,40,<=50K
33,10,Craft-repair,White,Male,60,>50K
19,10,Sales,White,Male,25,<=50K
45,13,Exec-managerial,White,Female,40,>50K
54,14,Prof-specialty,White,Female,40,<=50K
22,10,Sales,Other,Female,22,<=50K
20,9,Other-service,White,Male,40,<=50K
36,5,Handlers-cleaners,White,Male,40,<=50K
58,4,Transport-moving,White,Male,40,>50K
34,13,Sales,White,Female,40,<=50K
38,11,Exec-managerial,White,Male,40,<=50K
32,7,Craft-repair,Asian-Pac-Islander,Male,40,<=50K
35,9,Exec-managerial,White,Male,60,<=50K
51,12,Sales,White,Male,60,<=50K
33,10,Exec-managerial,White,Male,45,<=50K
71,14,Prof-specialty,White,Female,15,<=50K
48,14,Prof-specialty,White,Male,40,>50K
53,9,Sales,White,Male,50,<=50K
40,11,Adm-clerical,White,Male,40,>50K
64,9,Sales,White,Male,5,<=50K
42,9,Adm-clerical,White,Male,48,>50K
25,9,Craft-repair,White,Male,40,>50K
66,10,Sales,White,Female,50,>50K
59,14,Prof-specialty,White,Female,40,>50K
42,10,Exec-managerial,White,Male,55,>50K
24,9,Farming-fishing,White,Male,40,<=50K
19,9,Handlers-cleaners,White,Female,25,<=50K
26,10,Sales,White,Female,24,<=50K
22,9,Other-service,Black,Male,30,<=50K
33,10,Sales,White,Male,40,<=50K
63,7,Farming-fishing,White,Male,12,<=50K
20,10,Handlers-cleaners,White,Male,30,<=50K
33,3,Craft-repair,White,Male,40,<=50K
56,9,Craft-repair,White,Male,40,<=50K
70,11,Farming-fishing,White,Male,24,>50K
42,9,Tech-support,White,Male,40,>50K
25,13,Prof-specialty,Black,Female,40,<=50K
28,10,Machine-op-inspct,White,Male,40,>50K
36,6,Transport-moving,Black,Female,40,<=50K
37,14,Exec-managerial,White,Male,40,>50K
38,9,Adm-clerical,White,Male,60,>50K
52,9,Other-service,White,Female,35,<=50K
49,9,Adm-clerical,White,Female,40,<=50K
30,9,Transport-moving,White,Male,40,<=50K
70,15,Prof-specialty,White,Male,35,>50K
25,13,Exec-managerial,White,Female,40,<=50K
59,9,Machine-op-inspct,White,Female,40,>50K
22,10,Craft-repair,White,Male,40,<=50K
41,12,Craft-repair,White,Male,50,<=50K
62,9,Exec-managerial,White,Male,45,>50K
54,9,Adm-clerical,White,Female,40,<=50K
38,9,Other-service,Black,Female,40,<=50K
36,7,Machine-op-inspct,White,Male,40,<=50K
74,9,Exec-managerial,White,Male,30,>50K
35,3,Other-service,White,Female,15,<=50K
41,8,Adm-clerical,Amer-Indian-Eskimo,Male,40,<=50K
30,11,Tech-support,White,Female,40,<=50K
25,9,Machine-op-inspct,White,Male,48,<=50K
48,14,Exec-managerial,White,Male,50,>50K
50,3,Tech-support,Asian-Pac-Islander,Female,15,<=50K
19,9,Adm-clerical,White,Female,40,<=50K
51,10,Sales,White,Male,40,<=50K
39,13,Adm-clerical,White,Male,40,<=50K
20,7,Other-service,White,Female,40,<=50K
17,7,Handlers-cleaners,White,Male,16,<=50K
42,10,Sales,White,Male,50,>50K
25,10,Other-service,Other,Female,25,<=50K
36,9,Adm-clerical,White,Female,40,<=50K
65,16,Prof-specialty,White,Female,40,<=50K
32,13,Machine-op-inspct,White,Male,70,>50K
33,13,Prof-specialty,White,Male,45,<=50K
32,10,Tech-support,Black,Female,20,<=50K
25,9,Transport-moving,White,Male,40,<=50K
41,10,Protective-serv,White,Female,40,<=50K
44,9,Craft-repair,White,Male,40,>50K
36,9,Exec-managerial,White,Male,52,<=50K
24,7,Handlers-cleaners,Other,Male,40,<=50K
17,4,Sales,White,Male,8,<=50K
32,13,Exec-managerial,Black,Female,30,<=50K
67,7,Other-service,White,Female,40,<=50K
39,10,Exec-managerial,White,Male,40,>50K
18,10,Craft-repair,White,Female,35,<=50K
50,13,Craft-repair,White,Male,45,>50K
24,6,Sales,White,Female,15,<=50K
21,10,Adm-clerical,White,Female,40,<=50K
24,13,Adm-clerical,Asian-Pac-Islander,Female,16,<=50K
34,11,Other-service,White,Male,40,<=50K
49,6,Craft-repair,Black,Male,32,<=50K
50,9,Machine-op-inspct,Amer-Indian-Eskimo,Female,40,<=50K
33,12,Exec-managerial,White,Female,40,<=50K
18,10,Adm-clerical,White,Male,40,<=50K
45,11,Adm-clerical,White,Female,55,>50K
20,9,Sales,White,Female,35,<=50K
64,9,Adm-clerical,White,Female,40,<=50K
39,16,Prof-specialty,White,Male,45,<=50K
35,9,Craft-repair,White,Male,70,<=50K
21,10,Other-service,White,Male,32,<=50K
29,12,Tech-support,White,Male,45,<=50K
38,13,Exec-managerial,Black,Female,30,>50K
45,9,Other-service,White,Female,40,<=50K
30,14,Prof-specialty,Asian-Pac-Islander,Male,50,>50K
41,10,Adm-clerical,White,Female,40,>50K
37,9,Craft-repair,Asian-Pac-Islander,Male,40,<=50K
45,9,Exec-managerial,White,Male,48,>50K
20,9,Adm-clerical,White,Male,20,<=50K
35,10,Exec-managerial,White,Male,40,<=50K
24,13,Prof-specialty,White,Male,50,<=50K
19,10,Transport-moving,White,Male,50,<=50K
23,9,Other-service,White,Male,35,<=50K
34,13,Prof-specialty,White,Female,45,<=50K
36,3,Transport-moving,White,Male,50,>50K
46,9,Handlers-cleaners,White,Male,5,<=50K
38,13,Exec-managerial,White,Male,42,>50K
55,8,Adm-clerical,White,Female,40,<=50K
27,10,Adm-clerical,Asian-Pac-Islander,Male,40,<=50K
48,10,Craft-repair,White,Male,45,>50K
35,9,Other-service,White,Female,50,<=50K
47,9,Craft-repair,White,Male,40,<=50K
32,10,Sales,White,Male,40,<=50K
40,9,Handlers-cleaners,White,Male,46,<=50K
41,10,Sales,White,Male,50,>50K
47,13,Prof-specialty,White,Male,40,<=50K
21,10,Sales,Black,Female,25,<=50K
45,14,Adm-clerical,White,Male,35,<=50K
33,4,Other-service,Black,Female,14,<=50K
68,10,Farming-fishing,White,Female,25,<=50K
44,15,Exec-managerial,White,Male,55,>50K
49,6,Machine-op-inspct,White,Male,50,<=50K
45,16,Prof-specialty,White,Male,40,>50K
29,4,Transport-moving,White,Male,40,<=50K
46,10,Exec-managerial,Asian-Pac-Islander,Male,60,<=50K
19,9,Craft-repair,White,Male,25,<=50K
56,6,Handlers-cleaners,White,Male,40,<=50K
55,9,Craft-repair,White,Male,60,<=50K
29,9,Craft-repair,White,Male,50,<=50K
21,9,Priv-house-serv,White,Female,25,<=50K
38,9,Craft-repair,White,Male,40,<=50K
52,3,Handlers-cleaners,White,Male,50,<=50K
22,9,Other-service,White,Female,40,<=50K
20,9,Adm-clerical,White,Male,60,<=50K
31,9,Craft-repair,Black,Male,50,<=50K
39,9,Craft-repair,White,Male,40,<=50K
55,10,Tech-support,White,Female,40,<=50K
35,12,Sales,White,Male,40,<=50K
61,14,Exec-managerial,White,Male,60,>50K
18,9,Handlers-cleaners,White,Male,30,<=50K
51,13,Adm-clerical,White,Male,40,<=50K
37,9,Machine-op-inspct,White,Male,40,<=50K
32,10,Other-service,White,Female,38,<=50K
48,9,Craft-repair,Black,Male,45,<=50K
62,4,Transport-moving,White,Male,53,<=50K
28,9,Transport-moving,White,Male,45,<=50K
20,10,Adm-clerical,White,Female,15,<=50K
41,13,Farming-fishing,White,Male,40,<=50K
29,13,Adm-clerical,Black,Female,40,<=50K
43,13,Prof-specialty,White,Male,37,>50K
20,10,Handlers-cleaners,White,Male,20,<=50K
29,13,Exec-managerial,Black,Male,55,>50K
51,13,Prof-specialty,Black,Female,40,<=50K
40,11,Craft-repair,White,Male,40,>50K
26,3,Transport-moving,White,Male,40,<=50K
30,13,Prof-specialty,White,Female,40,<=50K
36,9,Other-service,White,Female,40,<=50K
42,10,Tech-support,White,Female,40,>50K
41,9,Handlers-cleaners,White,Male,40,<=50K
43,13,Exec-managerial,White,Male,45,>50K
20,10,Handlers-cleaners,White,Male,20,<=50K
43,13,Tech-support,White,Male,40,<=50K
45,10,Prof-specialty,White,Male,40,>50K
39,9,Farming-fishing,White,Male,40,<=50K
31,14,Prof-specialty,White,Male,45,<=50K
23,10,Sales,Asian-Pac-Islander,Male,25,<=50K
38,14,Adm-clerical,White,Female,40,<=50K
37,9,Transport-moving,White,Male,45,>50K
18,9,Machine-op-inspct,White,Female,40,<=50K
41,9,Exec-managerial,White,Male,45,<=50K
26,13,Prof-specialty,White,Male,30,<=50K
37,9,Craft-repair,White,Male,40,<=50K
33,10,Prof-specialty,White,Male,40,>50K
31,13,Tech-support,White,Male,40,<=50K
27,10,Exec-managerial,White,Male,80,<=50K
35,14,Sales,White,Male,40,>50K
28,10,Adm-clerical,White,Female,30,>50K
59,9,Adm-clerical,White,Male,50,<=50K
42,13,Prof-specialty,White,Male,40,<=50K
50,9,Transport-moving,White,Male,40,>50K
32,10,Machine-op-inspct,White,Female,40,<=50K
27,9,Craft-repair,Black,Male,40,<=50K
43,13,Machine-op-inspct,White,Male,40,<=50K
46,7,Prof-specialty,Amer-Indian-Eskimo,Male,40,>50K
41,10,Sales,White,Male,50,>50K
20,10,Sales,White,Female,30,<=50K
57,13,Exec-managerial,White,Male,40,>50K
45,4,Machine-op-inspct,Black,Male,40,<=50K
23,7,Handlers-cleaners,White,Male,40,<=50K
58,10,Craft-repair,White,Male,40,>50K
38,11,Exec-managerial,Asian-Pac-Islander,Female,40,<=50K
29,10,Sales,White,Male,50,<=50K
26,13,Prof-specialty,White,Female,40,<=50K
42,13,Adm-clerical,Asian-Pac-Islander,Male,40,>50K
61,9,Transport-moving,Asian-Pac-Islander,Male,45,>50K
43,9,Machine-op-inspct,White,Male,40,<=50K
51,9,Craft-repair,White,Male,56,>50K
23,9,Handlers-cleaners,White,Male,40,<=50K
24,9,Machine-op-inspct,White,Female,40,<=50K
25,10,Adm-clerical,White,Male,38,<=50K
38,11,Craft-repair,White,Male,50,<=50K
48,9,Handlers-cleaners,White,Female,16,>50K
33,9,Craft-repair,White,Male,30,<=50K
46,14,Exec-managerial,White,Male,55,>50K
18,4,Other-service,Asian-Pac-Islander,Female,40,<=50K
52,9,Craft-repair,White,Male,40,<=50K
28,9,Prof-specialty,White,Male,40,<=50K
37,10,Other-service,Asian-Pac-Islander,Male,30,<=50K
45,14,Prof-specialty,White,Male,50,>50K
17,6,Sales,White,Female,16,<=50K
56,14,Prof-specialty,White,Male,40,>50K
38,12,Exec-managerial,White,Male,45,<=50K
81,4,Transport-moving,White,Male,10,<=50K
22,10,Machine-op-inspct,White,Female,30,<=50K
43,10,Adm-clerical,White,Female,40,<=50K
50,9,Transport-moving,White,Male,40,>50K
31,10,Handlers-cleaners,White,Male,40,<=50K
35,10,Exec-managerial,White,Female,40,<=50K
36,13,Other-service,Black,Female,35,<=50K
33,4,Farming-fishing,White,Male,40,<=50K
50,9,Handlers-cleaners,White,Male,25,<=50K
55,10,Prof-specialty,White,Male,40,>50K
29,9,Machine-op-inspct,White,Female,40,<=50K
24,10,Other-service,Black,Female,30,<=50K
39,10,Adm-clerical,White,Male,40,>50K
34,13,Sales,White,Male,40,<=50K
29,4,Craft-repair,White,Female,55,<=50K
60,10,Craft-repair,Other,Male,32,>50K
33,14,Exec-managerial,White,Female,50,>50K
58,5,Handlers-cleaners,White,Male,40,<=50K
27,10,Sales,White,Male,40,<=50K
46,10,Protective-serv,Amer-Indian-Eskimo,Female,40,<=50K
63,9,Protective-serv,White,Male,40,<=50K
38,10,Other-service,White,Female,40,<=50K
23,10,Craft-repair,White,Male,15,<=50K
31,15,Prof-specialty,White,Female,60,>50K
49,9,Exec-managerial,White,Male,40,>50K
45,16,Prof-specialty,White,Male,60,>50K
42,5,Transport-moving,White,Male,40,<=50K
48,9,Machine-op-inspct,White,Male,40,<=50K
33,9,Craft-repair,White,Male,40,<=50K
24,10,Adm-clerical,White,Male,40,<=50K
49,10,Sales,White,Male,50,<=50K
50,9,Adm-clerical,White,Female,40,<=50K
19,10,Other-service,White,Female,20,<=50K
18,6,Other-service,White,Female,28,<=50K
20,9,Craft-repair,White,Male,40,<=50K
42,9,Transport-moving,White,Male,40,<=50K
46,9,Machine-op-inspct,Asian-Pac-Islander,Male,40,>50K
40,9,Adm-clerical,White,Female,20,>50K
54,14,Exec-managerial,Asian-Pac-Islander,Male,45,>50K
28,9,Craft-repair,White,Male,45,<=50K
38,10,Craft-repair,White,Male,40,>50K
28,10,Priv-house-serv,White,Female,40,<=50K
22,7,Craft-repair,White,Male,40,<=50K
31,13,Exec-managerial,White,Male,50,>50K
27,9,Craft-repair,White,Male,40,<=50K
45,13,Prof-specialty,White,Male,42,>50K
38,13,Exec-managerial,White,Male,40,>50K
75,14,Protective-serv,White,Male,16,<=50K
41,14,Exec-managerial,Black,Female,60,>50K
37,13,Sales,White,Male,60,>50K
47,9,Exec-managerial,White,Female,50,<=50K
34,13,Prof-specialty,White,Male,45,>50K
25,9,Craft-repair,White,Male,40,<=50K
52,9,Adm-clerical,White,Female,40,<=50K
35,9,Farming-fishing,Other,Male,40,<=50K
44,8,Other-service,White,Female,35,<=50K
27,9,Exec-managerial,White,Male,80,>50K
42,10,Tech-support,White,Male,33,<=50K
26,5,Other-service,White,Female,38,<=50K
23,9,Prof-specialty,White,Male,40,<=50K
28,9,Prof-specialty,Amer-Indian-Eskimo,Female,40,<=50K
38,9,Craft-repair,White,Male,50,<=50K
28,10,Craft-repair,White,Male,50,<=50K
29,9,Adm-clerical,White,Female,40,<=50K
30,10,Exec-managerial,Black,Female,40,<=50K
48,10,Handlers-cleaners,White,Male,40,<=50K
45,10,Exec-managerial,Asian-Pac-Islander,Male,72,<=50K
38,14,Exec-managerial,White,Male,60,>50K
24,9,Handlers-cleaners,White,Male,40,<=50K
47,16,Prof-specialty,White,Male,40,>50K
22,9,Other-service,White,Female,48,<=50K
29,10,Prof-specialty,White,Female,40,<=50K
45,12,Craft-repair,White,Male,40,<=50K
24,9,Craft-repair,White,Male,40,<=50K
40,9,Machine-op-inspct,White,Male,40,<=50K
28,5,Craft-repair,Black,Male,40,>50K
46,13,Prof-specialty,White,Female,50,>50K
32,10,Machine-op-inspct,White,Male,40,<=50K
20,9,Sales,White,Male,40,<=50K
23,10,Other-service,White,Male,35,<=50K
46,9,Other-service,White,Male,40,<=50K
21,9,Sales,White,Female,35,<=50K
59,14,Exec-managerial,Asian-Pac-Islander,Male,40,>50K
31,10,Prof-specialty,White,Male,50,<=50K
48,10,Exec-managerial,White,Female,40,<=50K
34,4,Transport-moving,White,Male,40,<=50K
19,10,Other-service,White,Male,25,<=50K
20,10,Sales,White,Male,35,<=50K
29,13,Prof-specialty,White,Male,50,<=50K
54,10,Craft-repair,White,Male,40,>50K
36,9,Craft-repair,White,Male,52,<=50K
43,13,Sales,White,Male,50,>50K
33,14,Prof-specialty,White,Male,45,>50K
33,6,Other-service,White,Female,45,<=50K
36,10,Transport-moving,White,Male,40,<=50K
45,9,Craft-repair,White,Male,60,<=50K
25,13,Adm-clerical,White,Female,40,<=50K
28,11,Machine-op-inspct,White,Male,40,<=50K
23,9,Priv-house-serv,White,Male,40,<=50K
24,9,Exec-managerial,White,Female,40,<=50K
58,10,Prof-specialty,White,Female,40,<=50K
36,11,Tech-support,White,Female,40,<=50K
46,10,Sales,White,Male,50,<=50K
26,9,Other-service,Black,Male,40,<=50K
52,3,Handlers-cleaners,White,Female,40,<=50K
19,9,Other-service,White,Female,45,<=50K
33,13,Prof-specialty,White,Male,60,>50K
60,9,Craft-repair,White,Male,40,<=50K
39,10,Exec-managerial,White,Male,38,<=50K
45,13,Exec-managerial,White,Male,45,<=50K
37,10,Adm-clerical,Black,Female,40,<=50K
29,12,Tech-support,White,Male,40,<=50K
53,10,Craft-repair,White,Male,66,<=50K
20,10,Transport-moving,White,Male,40,<=50K
39,14,Prof-specialty,White,Female,40,<=50K
36,9,Craft-repair,White,Male,45,<=50K
53,4,Machine-op-inspct,Black,Female,56,<=50K
34,10,Exec-managerial,White,Male,50,>50K
41,13,Prof-specialty,White,Female,40,<=50K
34,9,Exec-managerial,White,Female,38,<=50K
37,13,Prof-specialty,Other,Male,50,>50K
22,10,Tech-support,White,Male,40,<=50K
43,8,Craft-repair,White,Male,40,<=50K
36,10,Exec-managerial,White,Male,40,<=50K
47,9,Sales,White,Male,55,>50K
25,11,Other-service,Asian-Pac-Islander,Female,40,<=50K
33,10,Machine-op-inspct,White,Male,40,<=50K
27,10,Machine-op-inspct,White,Female,40,<=50K
33,10,Tech-support,White,Male,70,<=50K
24,9,Transport-moving,White,Female,40,<=50K
47,10,Prof-specialty,White,Female,40,<=50K
48,6,Exec-managerial,White,Male,40,<=50K
28,9,Sales,White,Male,50,<=50K
33,13,Prof-specialty,White,Male,40,>50K
33,11,Protective-serv,White,Male,56,<=50K
26,10,Adm-clerical,White,Female,25,<=50K
22,11,Exec-managerial,White,Male,40,<=50K
34,10,Exec-managerial,White,Male,55,>50K
31,10,Exec-managerial,White,Male,45,<=50K
38,11,Exec-managerial,White,Male,40,<=50K
51,10,Prof-specialty,White,Female,40,>50K
36,10,Exec-managerial,White,Male,40,<=50K
64,9,Sales,White,Male,15,>50K
24,10,Machine-op-inspct,White,Male,55,<=50K
21,10,Exec-managerial,White,Female,20,<=50K
28,10,Craft-repair,White,Male,60,>50K
41,9,Craft-repair,White,Male,50,<=50K
17,5,Other-service,White,Male,16,<=50K
58,16,Prof-specialty,White,Male,50,>50K
50,13,Sales,White,Male,8,<=50K
30,7,Handlers-cleaners,Amer-Indian-Eskimo,Male,40,<=50K
47,9,Craft-repair,White,Male,40,<=50K
24,10,Sales,White,Male,20,<=50K
50,10,Exec-managerial,Black,Male,40,<=50K
29,14,Prof-specialty,White,Male,55,<=50K
31,16,Prof-specialty,White,Male,40,>50K
40,9,Farming-fishing,White,Male,70,>50K
31,10,Sales,White,Female,60,<=50K
53,5,Machine-op-inspct,Black,Male,40,<=50K
33,9,Adm-clerical,White,Female,40,<=50K
43,13,Other-service,White,Male,40,<=50K
38,13,Exec-managerial,White,Female,50,>50K
18,7,Sales,White,Female,30,<=50K
50,9,Exec-managerial,White,Male,40,>50K
27,7,Craft-repair,White,Male,40,<=50K
19,10,Sales,White,Female,25,<=50K
24,13,Tech-support,White,Female,40,<=50K
25,14,Prof-specialty,White,Male,35,<=50K
34,13,Sales,White,Female,50,>50K
30,11,Sales,White,Male,35,<=50K
37,14,Prof-specialty,White,Female,40,<=50K
38,9,Machine-op-inspct,White,Male,48,>50K
67,9,Adm-clerical,Asian-Pac-Islander,Male,12,<=50K
35,9,Transport-moving,White,Male,30,<=50K
75,9,Farming-fishing,White,Male,30,<=50K
47,10,Exec-managerial,White,Female,50,<=50K
23,6,Handlers-cleaners,White,Male,40,<=50K
51,9,Adm-clerical,White,Female,8,<=50K
42,9,Other-service,Black,Male,40,<=50K
32,10,Tech-support,White,Female,32,>50K
54,9,Sales,White,Female,35,<=50K
20,10,Handlers-cleaners,White,Female,40,<=50K
39,9,Craft-repair,White,Male,40,>50K
35,9,Machine-op-inspct,White,Female,40,<=50K
45,13,Craft-repair,White,Male,35,>50K
27,13,Sales,White,Female,40,<=50K
61,4,Sales,White,Male,30,>50K
41,9,Sales,White,Male,50,<=50K
22,10,Tech-support,White,Male,40,<=50K
25,10,Craft-repair,White,Male,40,<=50K
20,10,Other-service,White,Female,35,<=50K
20,10,Machine-op-inspct,Black,Female,35,<=50K
67,13,Exec-managerial,White,Male,16,<=50K
44,10,Sales,White,Male,60,>50K
42,9,Sales,White,Male,60,>50K
29,10,Adm-clerical,Other,Male,40,<=50K
48,10,Craft-repair,White,Female,38,>50K
25,9,Adm-clerical,Black,Female,40,<=50K
31,9,Other-service,White,Female,99,>50K
40,14,Prof-specialty,White,Male,20,<=50K
26,10,Sales,White,Male,40,<=50K
28,9,Other-service,White,Female,35,<=50K
52,10,Craft-repair,White,Male,40,>50K
41,9,Prof-specialty,White,Male,40,<=50K
39,13,Farming-fishing,White,Female,50,<=50K
48,9,Adm-clerical,Black,Female,16,<=50K
19,9,Sales,White,Female,30,<=50K
19,10,Sales,White,Male,40,<=50K
32,9,Handlers-cleaners,White,Male,50,<=50K
39,9,Handlers-cleaners,White,Male,40,<=50K
33,9,Craft-repair,White,Male,40,<=50K
38,9,Handlers-cleaners,White,Male,40,<=50K
27,10,Farming-fishing,White,Male,45,<=50K
23,9,Exec-managerial,White,Female,45,<=50K
25,13,Adm-clerical,Asian-Pac-Islander,Male,20,<=50K
37,12,Sales,White,Male,68,<=50K
31,9,Transport-moving,White,Male,65,<=50K
24,12,Sales,White,Female,37,<=50K
53,13,Adm-clerical,White,Female,38,<=50K
26,10,Handlers-cleaners,Black,Male,40,<=50K
25,10,Adm-clerical,White,Female,40,>50K
59,7,Machine-op-inspct,White,Male,40,<=50K
39,9,Adm-clerical,White,Female,40,<=50K
28,10,Handlers-cleaners,White,Male,40,<=50K
22,9,Handlers-cleaners,White,Male,40,<=50K
20,9,Craft-repair,White,Male,40,<=50K
25,10,Other-service,White,Female,40,<=50K
27,10,Craft-repair,White,Male,50,<=50K
20,9,Sales,White,Male,40,<=50K
43,6,Farming-fishing,White,Male,25,<=50K
39,10,Adm-clerical,White,Female,40,<=50K
27,13,Prof-specialty,White,Male,45,<=50K
17,6,Sales,White,Female,5,<=50K
40,15,Prof-specialty,White,Male,72,<=50K
50,10,Craft-repair,White,Male,48,>50K
23,13,Adm-clerical,White,Female,35,<=50K
30,9,Exec-managerial,White,Female,40,<=50K
24,9,Handlers-cleaners,White,Male,50,<=50K
23,13,Adm-clerical,White,Female,20,<=50K
45,13,Craft-repair,White,Male,20,<=50K
22,10,Sales,White,Male,20,<=50K
41,10,Handlers-cleaners,White,Male,40,<=50K
48,4,Machine-op-inspct,White,Male,40,>50K
31,9,Machine-op-inspct,White,Male,40,<=50K
49,13,Exec-managerial,White,Male,50,<=50K
38,9,Craft-repair,White,Male,40,<=50K
58,9,Transport-moving,White,Male,48,<=50K
58,13,Prof-specialty,White,Female,50,<=50K
61,9,Exec-managerial,White,Male,40,<=50K
32,11,Tech-support,White,Male,45,>50K
33,9,Craft-repair,White,Male,50,<=50K
28,13,Exec-managerial,White,Female,50,>50K
